soc_code,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing
23-1011,3.75,4.5,4.12,3.5,4.5,1.0,1.0,1.0,3.12,4.12,3.12,2.0,2.0,2.88,2.0,3.38,4.0,1.0,2.38,1.38,4.0,1.5,1.0,4.5,1.0,1.5,3.12,3.75,4.62,3.38,3.0,1.5,3.62,1.0,4.25
23-1012,3.75,4.25,3.5,3.0,4.25,1.0,1.0,1.0,2.62,3.25,3.0,1.0,1.25,1.75,1.88,3.0,2.75,1.0,1.25,1.25,2.75,1.5,1.75,4.5,1.0,1.0,2.62,3.0,4.0,2.38,2.38,1.62,3.25,1.0,4.12
23-1021,3.75,4.25,3.88,3.0,4.25,1.0,1.0,1.0,2.75,4.12,3.0,1.75,1.62,2.62,2.12,3.62,3.25,1.0,1.88,1.5,3.0,1.5,1.12,4.25,1.0,1.62,3.0,3.88,4.0,2.75,2.75,1.75,3.25,1.0,4.12
23-1022,3.88,4.38,3.75,3.12,4.0,1.0,1.0,1.0,2.88,3.62,2.88,1.38,1.25,2.0,2.12,2.88,4.62,1.12,1.5,1.38,3.75,1.62,1.0,4.12,1.0,1.25,3.0,3.75,4.12,2.62,2.5,1.25,2.88,1.0,4.25
23-1023,4.0,5.0,4.12,3.0,4.88,1.0,1.0,1.0,3.0,4.25,2.75,1.62,1.62,2.88,2.12,3.88,3.25,1.0,2.38,1.25,3.0,1.25,1.0,4.25,1.0,1.75,3.0,4.0,4.12,3.0,2.88,1.75,3.38,1.0,4.12
23-2011,3.0,3.88,3.0,2.88,3.25,1.0,1.0,1.0,2.25,3.0,2.25,1.0,1.0,2.0,2.0,3.0,2.75,1.0,1.5,1.75,2.75,1.75,1.0,3.88,1.0,1.38,3.0,3.0,3.62,2.12,2.0,1.62,3.0,1.0,4.0
23-2093,3.0,3.75,3.12,3.0,3.62,1.0,1.0,1.0,2.12,2.75,2.38,1.62,1.62,2.38,2.25,3.0,2.12,1.0,1.62,1.62,2.5,1.25,1.25,4.12,1.0,1.25,2.88,2.88,3.62,2.25,2.12,1.0,3.12,1.0,3.38
25-1011,3.88,4.0,3.5,3.0,3.88,1.0,1.0,1.0,4.12,3.38,4.0,1.62,1.62,2.62,3.0,3.62,2.75,1.12,2.25,1.5,2.88,1.88,1.5,4.0,1.0,1.88,2.75,3.25,4.25,3.12,3.12,1.62,3.25,1.0,4.0
25-1021,3.88,3.88,3.75,3.0,3.88,1.38,1.5,1.0,4.12,3.88,3.88,2.0,2.0,2.75,3.12,3.75,3.0,1.62,2.25,2.12,3.0,3.0,2.0,4.0,1.0,2.75,3.12,3.62,4.0,3.38,3.25,2.0,3.12,1.38,4.0
25-1022,3.75,4.0,3.62,3.0,3.88,1.0,1.0,1.0,4.0,3.25,3.88,1.62,1.62,2.0,4.25,3.88,2.5,1.0,2.12,1.25,2.62,1.75,1.5,4.0,1.0,2.38,3.0,3.0,4.12,2.88,3.12,1.62,3.12,1.0,3.88
25-1031,3.88,4.0,3.62,3.25,3.88,1.0,1.12,1.0,4.12,3.88,4.12,1.75,2.0,2.75,2.88,3.75,3.0,1.25,3.12,1.88,3.0,1.88,2.0,4.12,1.0,2.38,3.12,3.62,4.12,3.25,3.25,1.75,3.25,1.25,4.0
25-1032,3.62,4.0,3.25,3.12,3.88,1.0,1.12,1.0,4.12,3.75,4.12,1.75,1.75,2.75,3.88,3.38,2.88,1.5,2.75,1.88,2.88,2.0,2.0,4.0,1.0,3.5,2.75,3.0,4.12,3.12,3.12,1.88,3.12,1.38,3.88
25-1041,4.0,4.0,3.62,3.5,4.0,1.0,1.0,1.0,4.38,3.75,4.12,1.75,1.88,2.75,3.0,3.88,2.5,1.88,1.75,2.0,2.75,1.75,2.0,4.12,1.0,3.5,2.88,3.12,4.12,2.88,3.12,1.75,3.38,1.75,4.0
25-1042,4.0,4.0,3.62,3.0,3.88,1.38,1.25,1.0,4.12,3.75,4.12,1.75,1.88,2.5,3.12,3.88,2.88,1.12,2.38,1.75,2.88,1.5,1.88,4.0,1.62,4.0,3.12,3.25,4.25,3.12,3.12,1.38,3.62,1.5,4.0
25-1043,4.0,4.0,3.88,3.12,3.88,1.0,1.0,1.0,4.25,3.25,4.12,2.0,2.0,2.88,3.0,3.88,3.0,2.0,2.38,2.12,3.0,1.88,2.0,4.12,1.0,3.25,3.0,3.25,4.0,3.0,3.12,1.88,3.25,1.62,4.12
25-1051,3.88,4.0,3.75,3.0,4.0,1.0,1.0,1.0,4.0,3.5,3.88,1.75,2.12,2.88,3.38,3.62,2.88,1.0,2.38,1.75,2.88,1.88,1.62,4.0,1.0,4.0,3.0,3.12,4.75,3.12,3.0,1.75,3.0,1.12,4.0
25-1052,4.0,4.0,3.88,3.0,4.0,1.12,1.62,1.0,3.88,3.62,4.0,2.12,2.0,2.75,3.25,4.0,2.38,1.12,2.62,2.0,3.0,1.88,2.38,4.12,1.0,4.0,3.0,3.25,4.12,3.12,2.88,1.88,3.0,2.0,4.12
25-1053,3.88,4.0,3.75,3.0,4.0,1.0,1.0,1.0,4.0,3.25,4.0,1.75,2.0,2.75,3.0,3.88,2.75,1.0,2.5,1.75,2.88,1.38,1.88,4.12,1.0,4.0,3.0,3.0,4.12,3.12,3.12,1.38,3.0,1.38,4.0
25-1054,4.0,4.0,3.62,3.12,4.0,2.12,2.0,1.0,4.25,3.75,4.0,2.0,2.0,3.0,3.62,3.62,2.5,1.62,2.62,2.0,3.0,1.88,2.12,4.12,2.25,4.12,3.0,3.12,4.12,2.88,2.88,1.62,3.25,2.12,4.0
25-1061,4.0,4.12,3.75,3.12,3.88,1.0,1.0,1.0,4.12,3.88,4.25,1.75,1.75,2.62,2.38,3.88,3.0,1.0,2.12,1.12,3.0,1.5,1.38,4.25,1.0,3.88,3.12,3.38,4.5,3.12,3.38,1.5,3.62,1.0,4.12
25-1062,4.0,4.0,3.88,3.0,3.88,1.0,1.0,1.0,4.12,3.25,4.0,2.12,2.0,2.88,2.0,3.12,2.62,1.0,2.75,1.38,3.12,1.75,1.5,4.25,1.0,2.5,3.12,3.38,4.12,3.12,3.12,1.88,3.25,1.0,4.0
25-1063,3.75,4.0,3.25,2.88,3.88,1.0,1.0,1.0,4.0,3.38,3.88,1.75,1.75,2.75,3.25,3.0,2.38,1.0,2.62,1.75,2.62,1.88,1.25,4.0,1.0,2.38,2.75,3.0,4.12,3.0,3.12,1.75,2.88,1.0,4.0
25-1064,3.88,4.0,3.88,3.0,3.88,1.0,1.0,1.0,4.12,3.25,3.88,2.0,2.0,2.88,2.75,3.12,2.88,1.0,2.5,1.38,3.0,2.0,1.25,4.0,1.0,3.12,2.88,3.12,4.12,3.0,2.88,1.88,3.25,1.0,4.12
25-1065,4.0,4.0,3.75,3.12,3.88,1.0,1.0,1.0,4.0,3.25,3.88,1.88,1.88,2.75,2.0,3.0,2.88,1.0,2.75,1.25,3.12,1.25,1.38,4.12,1.0,2.38,3.0,3.12,4.62,2.88,2.75,1.25,3.0,1.0,4.0
25-1066,3.88,4.0,3.75,3.12,3.88,1.0,1.0,1.0,4.12,3.75,4.25,1.75,1.88,2.88,3.0,3.5,2.5,1.0,2.5,1.38,2.62,1.88,1.5,4.12,1.0,3.38,3.0,3.75,4.12,3.12,3.12,1.62,3.0,1.0,4.0
25-1067,3.62,4.0,3.12,2.88,3.75,1.0,1.0,1.0,4.0,3.25,4.0,1.62,1.75,2.88,2.12,3.75,2.62,1.0,2.62,1.38,2.75,1.5,1.5,4.0,1.0,2.75,3.0,3.62,4.62,2.88,2.88,1.38,3.38,1.0,4.0
25-1071,4.0,4.0,3.75,3.12,4.0,1.62,1.62,1.0,4.12,3.88,4.0,1.88,1.88,2.88,3.0,3.62,3.0,1.62,2.38,1.88,3.0,1.38,2.0,4.12,1.62,3.25,3.0,3.25,4.12,2.88,2.88,1.38,3.75,1.62,4.0
25-1072,3.88,4.0,3.62,3.75,3.88,1.0,1.25,1.0,4.25,3.88,4.12,2.0,2.0,3.0,2.88,3.88,3.0,1.5,2.38,2.0,3.12,1.88,2.12,4.0,1.0,2.88,3.25,3.75,4.12,3.12,3.12,1.88,3.25,2.0,4.0
25-1081,4.0,4.12,3.75,3.0,3.75,1.0,1.0,1.0,4.12,3.12,4.12,1.88,2.12,2.75,2.12,3.88,2.88,1.0,2.62,1.25,2.88,1.5,1.25,4.25,1.0,2.0,3.0,3.25,4.62,3.12,3.12,1.62,3.5,1.0,4.0
25-1082,4.0,4.0,3.62,3.12,4.0,1.0,1.0,1.0,4.25,3.25,4.0,1.75,1.75,2.88,2.25,4.0,2.62,1.0,2.0,1.5,2.75,1.75,1.62,4.12,1.0,2.12,3.0,3.25,4.12,3.12,3.12,1.75,3.0,1.0,4.0
25-1111,4.0,4.12,3.12,2.88,4.12,1.0,1.0,1.0,4.0,3.62,4.0,1.5,1.62,2.75,2.0,3.88,2.75,1.0,2.62,1.5,2.88,1.38,1.12,4.0,1.0,1.75,3.0,3.12,4.75,3.12,2.88,1.25,3.12,1.0,4.0
25-1112,4.0,4.25,3.5,3.0,4.0,1.0,1.0,1.0,4.12,3.88,4.25,1.25,1.5,2.75,2.0,3.38,2.88,1.0,1.88,1.5,3.0,1.75,1.5,4.25,1.0,1.62,2.75,3.12,4.62,3.12,3.12,1.75,2.88,1.0,4.0
25-1113,4.0,4.0,3.75,3.5,4.0,1.0,1.0,1.0,4.75,3.62,4.25,1.62,1.88,2.88,2.62,3.75,2.88,1.0,2.75,1.5,2.88,1.75,1.38,4.0,1.0,2.62,3.25,3.75,4.62,3.12,3.12,1.75,3.12,1.0,4.0
25-1121,4.0,4.0,3.38,3.12,3.62,1.0,1.25,1.12,4.38,3.25,4.12,1.75,2.0,2.75,2.0,3.75,2.5,1.25,2.62,1.5,2.75,1.38,1.62,4.0,1.38,1.75,2.88,3.62,4.62,3.0,2.88,1.62,3.62,1.0,3.88
25-1122,4.0,4.12,3.62,3.0,3.88,1.0,1.0,1.0,4.12,3.5,4.0,2.0,2.12,2.88,2.12,3.75,3.0,1.0,2.12,1.75,3.0,1.62,1.38,4.12,1.0,2.0,3.0,3.25,4.12,3.0,3.0,1.62,3.12,1.0,4.0
25-1123,3.88,4.0,3.25,3.0,3.75,1.0,1.0,1.0,4.62,3.38,4.0,1.0,1.5,3.0,2.0,3.62,3.0,1.0,2.12,1.25,3.0,1.38,1.25,4.75,1.0,1.75,3.12,3.12,4.12,2.88,2.88,1.5,3.12,1.0,4.25
25-1124,3.88,4.0,3.5,3.0,3.75,1.0,1.0,1.0,4.0,3.5,4.0,1.12,1.62,2.62,2.0,3.62,2.75,1.0,2.38,1.5,2.75,1.75,1.62,4.0,1.0,1.75,2.88,3.25,4.12,2.75,2.75,1.75,3.0,1.0,4.0
25-1125,3.88,4.0,3.38,3.12,3.88,1.0,1.0,1.0,4.0,3.62,4.12,1.75,1.75,2.75,2.0,3.62,3.0,1.0,2.5,1.38,3.0,1.25,1.25,4.25,1.0,1.88,3.12,3.25,4.5,3.0,2.88,1.12,3.75,1.0,4.12
25-1126,3.75,4.12,3.5,3.0,4.0,1.0,1.0,1.0,4.12,3.38,3.88,1.25,1.75,2.75,2.0,3.25,2.38,1.0,2.38,1.5,2.88,1.75,1.38,4.25,1.0,1.75,3.0,3.38,4.12,3.0,3.12,1.62,3.0,1.0,4.0
25-1192,3.62,4.0,3.12,3.0,3.75,1.0,1.0,1.0,4.0,3.12,4.0,1.62,2.0,2.62,2.62,3.5,2.38,1.0,2.38,1.62,2.75,1.75,1.88,4.0,1.0,2.25,2.88,3.12,4.12,3.12,3.12,1.75,3.0,1.38,3.62
25-1193,3.38,4.0,3.62,3.12,3.88,1.0,1.0,1.0,4.12,3.75,4.0,2.12,2.0,2.88,2.12,3.75,3.0,1.0,2.62,1.88,3.12,1.25,2.0,4.0,1.0,2.38,3.0,3.12,4.12,3.12,3.0,1.88,3.75,1.75,4.0
25-1194,3.88,4.0,3.25,3.12,3.75,1.88,2.25,1.12,4.0,3.25,4.0,2.0,2.0,2.88,2.25,3.62,3.0,2.25,2.5,2.38,3.0,1.5,2.25,3.88,1.75,1.88,3.0,3.25,3.88,2.75,2.75,1.88,3.0,2.25,3.62
25-2011,3.12,3.88,3.0,3.75,3.75,1.0,1.38,1.0,4.0,3.12,3.88,1.5,2.0,2.88,2.0,3.75,2.88,1.0,1.75,1.75,3.0,1.0,2.0,3.75,1.0,1.62,3.62,3.75,4.0,2.5,2.75,1.5,3.0,1.75,3.0
25-2012,3.25,4.0,3.38,3.88,3.25,1.0,1.0,1.0,4.12,3.5,4.0,1.12,1.75,3.0,2.25,4.0,3.12,1.0,1.62,1.88,3.25,1.25,1.88,3.88,1.0,1.38,3.62,4.12,4.0,2.88,3.0,1.62,3.75,1.5,3.25
25-2021,3.75,4.0,3.12,3.88,4.0,1.0,1.5,1.0,4.25,3.75,4.25,1.12,1.75,2.62,2.75,4.0,3.0,1.12,2.12,1.88,3.12,1.75,1.75,3.88,1.0,2.0,3.88,4.0,4.12,3.0,3.0,1.88,3.75,1.0,3.88
25-2022,3.88,4.0,3.62,3.75,3.75,1.0,1.0,1.0,4.25,3.62,4.25,1.88,2.0,2.88,2.88,3.88,3.0,1.0,1.25,1.88,3.12,1.25,1.75,3.88,1.0,2.0,3.25,3.88,4.12,3.0,3.0,1.75,3.75,1.0,3.88
25-2023,3.5,4.0,3.25,3.38,3.88,1.25,1.62,1.0,4.0,3.38,4.0,1.75,2.25,2.62,2.5,3.88,2.75,1.88,2.62,2.0,2.88,1.75,2.0,4.0,1.38,1.88,3.25,3.88,4.12,3.0,3.0,1.75,3.0,1.88,3.62
25-2031,3.62,4.0,3.5,3.5,3.88,1.0,1.38,1.0,4.12,3.75,4.0,1.75,1.88,2.75,2.88,3.88,3.12,1.38,1.62,1.62,3.0,1.75,1.88,4.0,1.0,2.0,3.12,3.88,4.12,3.12,3.12,1.75,3.38,1.0,3.75
25-2032,3.62,4.0,3.75,3.75,3.88,1.62,1.75,1.0,4.12,3.5,3.88,1.75,2.25,2.75,2.88,3.88,3.0,2.0,1.38,2.25,3.12,1.75,2.0,4.0,1.5,1.75,3.75,3.75,4.0,2.88,3.12,1.75,3.5,2.0,3.88
25-2051,3.62,4.0,3.25,3.25,3.88,1.0,1.12,1.0,3.62,3.38,3.75,1.25,1.62,2.62,2.25,3.75,2.88,1.0,1.75,1.75,3.0,1.75,1.88,3.88,1.0,2.0,3.62,3.88,4.12,3.12,3.12,1.5,3.12,1.38,3.75
25-2057,4.0,4.0,3.62,3.75,3.88,1.0,1.12,1.0,4.12,3.62,4.0,1.38,1.38,3.0,2.62,3.75,3.25,1.0,1.38,1.5,3.25,1.5,1.38,3.88,1.0,1.5,3.75,3.88,4.12,2.88,2.88,1.62,3.88,1.0,3.75
25-2058,3.38,4.0,3.75,3.88,3.75,1.0,1.12,1.0,4.0,3.62,4.12,2.0,2.12,2.75,2.75,3.88,3.0,1.12,2.12,2.0,3.25,1.75,2.0,4.0,1.0,2.0,4.0,4.0,4.0,2.88,2.88,1.75,3.75,1.38,4.0
25-2059,4.0,4.0,3.25,3.5,3.88,1.0,1.12,1.0,4.12,3.88,3.88,1.5,1.75,3.0,2.0,3.88,2.88,1.5,2.0,2.12,3.12,1.25,2.0,3.88,1.0,1.5,3.88,4.0,4.0,3.0,3.12,1.88,3.12,1.88,3.88
25-3011,3.5,3.75,3.12,3.0,3.5,1.0,1.0,1.0,4.25,3.38,3.75,1.12,1.12,2.62,2.62,3.62,3.0,1.0,1.38,1.88,2.88,1.38,1.12,3.75,1.0,1.75,3.38,3.5,3.75,2.88,2.75,1.88,3.25,1.0,3.62
25-3021,3.12,3.38,2.88,3.0,3.12,1.0,1.0,1.0,3.38,3.0,3.38,1.25,1.5,2.5,2.0,3.12,2.12,1.62,1.88,1.88,2.62,1.75,2.0,3.12,1.0,1.38,3.0,3.12,3.62,2.25,2.25,1.75,2.88,1.62,3.0
25-3041,3.62,4.0,3.62,3.0,3.75,1.0,1.0,1.0,4.12,3.25,4.0,1.0,1.25,2.75,2.88,3.5,3.0,1.0,1.75,1.38,3.0,1.38,1.12,4.12,1.0,1.62,3.38,3.75,4.0,2.5,2.25,1.38,3.12,1.0,3.62
25-4011,3.38,3.88,3.25,2.88,3.38,1.0,1.0,1.0,2.88,3.12,2.88,1.88,2.0,2.5,2.0,3.0,2.5,1.0,2.12,1.75,2.62,1.5,2.12,4.12,1.0,1.88,3.12,2.75,3.5,2.88,2.88,1.62,2.88,1.62,3.88
25-4012,3.5,3.88,3.62,3.12,3.75,1.0,1.12,1.12,3.0,3.5,3.25,2.88,3.0,3.0,2.88,3.38,3.0,1.38,2.38,1.75,3.0,1.75,2.38,4.0,1.0,2.0,2.88,3.25,4.0,3.38,3.25,1.75,3.12,1.5,3.88
25-4013,3.0,3.88,3.12,3.0,3.25,1.38,1.62,1.38,3.0,3.12,2.88,1.75,2.12,2.25,2.25,3.12,2.5,1.75,1.38,2.5,2.5,1.5,2.38,3.62,1.75,2.38,2.75,2.88,3.62,2.75,2.75,1.88,2.75,1.75,3.25
25-4022,3.25,3.88,3.0,2.88,3.62,1.12,1.12,1.12,3.12,3.12,2.88,2.25,2.75,2.62,2.0,3.38,2.5,1.12,1.88,1.75,2.62,2.0,1.38,3.88,1.0,1.12,3.38,3.25,3.88,2.25,2.38,1.62,3.12,1.25,3.62
25-4031,2.88,3.25,2.5,3.0,3.0,1.62,1.12,1.0,2.62,2.88,3.0,1.88,2.0,2.75,2.0,2.88,1.75,1.75,1.62,1.88,2.12,1.62,1.5,3.38,1.12,1.25,3.12,3.0,3.25,2.0,2.0,1.38,2.75,1.62,2.88
25-9021,3.75,4.38,3.75,3.75,3.75,1.0,1.25,1.0,3.88,3.88,3.75,2.62,2.5,2.88,3.0,3.38,3.12,2.25,2.5,2.25,3.5,1.62,1.88,4.0,1.0,2.75,3.62,3.88,4.12,3.62,3.62,1.88,3.38,1.38,3.88
25-9031,3.88,4.0,3.88,3.88,3.88,1.0,1.12,1.0,4.12,3.75,4.25,2.25,2.5,3.12,2.75,4.0,3.12,1.0,2.0,1.62,3.25,1.62,1.88,4.0,1.0,1.5,3.62,3.88,4.12,3.25,3.25,1.75,3.62,1.5,4.12
25-9042,3.12,3.75,3.12,3.5,3.38,1.0,1.0,1.0,3.38,2.75,3.38,1.75,2.38,2.38,2.5,3.38,2.88,1.12,1.25,2.0,3.0,1.5,1.62,3.62,1.0,1.38,3.5,3.75,3.62,2.12,2.25,1.62,3.25,1.75,3.38
25-9044,3.0,3.62,3.12,3.12,3.12,1.0,1.0,1.0,3.5,3.0,3.38,1.38,1.75,2.25,2.25,3.12,2.38,1.0,2.0,2.0,2.38,1.75,2.12,3.88,1.0,2.0,3.12,3.12,3.5,2.25,2.25,1.88,3.0,1.75,3.25
27-1011,3.25,4.0,3.62,3.62,3.75,1.12,1.12,1.0,3.12,3.75,3.0,2.5,2.38,3.0,2.25,3.25,3.0,1.0,3.38,1.75,3.38,1.5,2.12,3.75,1.12,1.25,3.0,3.25,4.0,3.0,3.0,1.5,3.62,1.12,3.38
27-1012,2.88,3.12,2.88,2.5,3.0,1.88,2.38,1.0,1.25,2.75,2.25,2.25,2.5,2.12,2.12,3.0,2.12,2.25,2.62,2.25,3.0,1.5,2.5,3.12,1.88,1.38,2.88,3.12,3.12,2.0,2.12,1.88,2.62,1.88,2.88
27-1013,3.25,3.12,2.88,2.5,3.25,1.0,2.0,1.0,1.75,3.0,2.38,2.0,1.88,1.75,2.12,2.75,2.0,2.12,2.62,2.38,2.38,1.62,2.38,3.0,1.0,1.0,2.5,2.88,3.0,2.25,2.12,1.62,2.88,1.88,2.88
27-1014,3.12,3.88,3.0,2.88,3.75,1.0,1.88,1.0,2.75,3.12,2.88,1.88,1.88,2.38,2.12,3.0,2.62,2.25,2.12,2.0,2.88,2.12,1.75,3.75,1.0,1.12,2.75,2.88,3.25,2.88,2.75,1.88,3.0,1.12,3.12
27-1021,3.0,4.0,3.75,3.12,3.75,1.0,1.88,1.0,2.75,3.25,2.75,2.0,2.0,2.75,2.75,3.12,2.88,2.0,3.25,2.38,3.12,1.88,2.75,3.88,1.0,2.62,2.88,3.12,3.5,3.0,3.0,3.12,3.25,1.75,3.12
27-1022,3.75,3.88,3.62,3.75,3.88,1.0,1.5,1.0,3.5,3.75,3.12,2.62,2.75,3.5,2.12,3.5,3.62,1.0,3.25,2.12,3.62,1.38,2.38,3.62,1.0,1.12,3.5,3.75,3.88,3.0,2.88,1.75,3.75,1.75,3.38
27-1023,3.0,4.0,2.75,2.88,3.25,1.0,1.62,1.0,2.25,3.12,2.25,2.0,2.75,2.12,2.25,3.0,2.38,1.38,3.0,1.25,2.88,1.38,2.0,2.88,1.0,1.25,3.38,3.38,3.88,2.0,2.0,1.5,3.25,1.0,2.5
27-1024,3.25,3.75,3.12,3.12,3.25,1.0,1.12,1.0,2.75,3.12,2.75,1.88,2.0,2.25,2.0,3.0,3.0,1.12,2.75,2.0,3.0,2.12,1.88,3.12,1.0,1.12,3.0,3.12,3.38,2.88,2.62,2.25,3.12,1.0,3.25
27-1025,3.12,4.0,3.62,3.75,4.0,1.0,1.0,1.0,3.0,3.5,2.62,2.75,2.75,2.88,3.0,3.12,3.12,1.75,3.12,2.0,3.5,1.88,2.0,4.0,1.0,1.12,3.75,3.75,4.0,3.0,2.62,1.88,3.38,1.88,3.62
27-1026,2.88,3.5,2.88,3.0,3.25,1.0,1.38,1.12,2.25,3.12,2.38,1.62,2.0,2.25,2.0,2.75,2.38,1.75,2.38,1.75,2.88,1.5,2.12,3.0,1.0,1.25,2.88,3.0,3.25,2.38,2.25,1.75,3.0,1.62,2.88
27-1027,3.12,3.88,3.38,3.5,3.75,1.38,1.88,1.5,3.0,3.38,2.88,2.75,2.75,2.88,3.0,3.12,3.0,1.75,3.75,2.0,3.0,1.75,2.25,3.88,1.38,1.75,3.0,3.0,3.75,3.0,2.88,1.88,3.75,1.5,3.25
27-2011,2.62,3.75,2.88,2.88,3.0,1.0,1.0,1.0,2.75,2.88,2.75,1.0,1.0,2.38,1.0,3.0,2.5,1.0,1.75,1.25,2.5,1.0,1.0,3.88,1.0,1.5,2.12,3.75,3.88,2.0,2.0,1.25,3.0,1.0,2.88
27-2012,3.3775,4.0649999999999995,3.4699999999999998,3.7824999999999998,3.9699999999999998,1.25,1.5625,1.0,2.9699999999999998,3.7800000000000002,3.0300000000000002,2.375,2.5025,3.3449999999999998,2.1550000000000002,3.815,3.2824999999999998,2.0324999999999998,2.31,2.315,3.1875,1.655,2.3425000000000002,3.9050000000000002,1.22,1.28,2.875,3.7225,4.0625,3.1225,3.0,1.7825,3.5925000000000002,1.595,3.5324999999999998
27-2021,3.0,3.75,3.0,3.62,3.75,1.88,1.0,1.0,3.0,3.25,2.88,1.62,1.75,2.88,2.12,3.25,2.88,1.75,2.0,2.38,3.0,1.0,2.0,3.12,1.0,1.75,2.88,3.12,3.88,2.12,2.38,1.88,3.0,1.88,2.75
27-2022,3.88,4.0,3.88,3.88,4.0,1.0,1.88,1.0,4.75,4.0,4.12,2.0,2.5,3.88,2.12,4.12,3.62,1.62,2.75,2.0,3.88,1.25,2.62,4.0,1.0,1.62,3.75,4.0,4.38,3.88,3.62,1.88,3.88,1.88,3.62
27-2023,3.0,3.25,3.0,3.0,3.38,1.12,1.12,1.0,2.88,3.25,3.0,1.0,1.0,2.12,2.5,3.12,2.75,1.12,1.75,1.75,2.75,1.0,2.0,3.0,1.0,1.38,2.75,3.0,3.62,2.0,2.38,1.5,2.88,1.38,2.75
27-2031,2.75,3.25,2.5,3.0,3.0,1.0,1.0,1.0,2.5,2.62,2.5,1.0,1.0,2.38,1.38,2.88,2.0,1.0,1.5,1.38,2.5,1.0,1.0,2.75,1.0,1.0,2.75,2.88,2.88,2.0,1.75,1.12,2.88,1.0,2.5
27-2032,3.25,3.88,3.0,3.88,3.38,1.0,1.0,1.0,4.0,3.25,3.62,1.62,1.75,3.12,1.62,3.75,3.0,1.0,2.75,1.5,3.0,1.12,1.25,3.5,1.0,1.12,3.25,3.62,3.88,2.62,2.75,1.62,3.38,1.0,3.0
27-2041,3.38,3.88,3.12,3.38,3.5,1.0,1.38,1.0,2.88,3.5,2.75,2.25,2.12,3.12,2.12,3.25,3.0,1.38,2.25,1.25,3.25,1.88,1.62,3.5,1.0,1.25,2.75,3.12,3.62,2.88,3.0,1.62,3.12,1.25,3.38
27-2042,2.75,3.25,2.38,3.0,3.0,1.12,1.38,1.12,2.5,2.62,2.62,1.25,1.38,2.12,1.88,3.25,2.62,1.38,1.88,2.12,2.75,1.25,1.62,3.12,1.12,1.12,2.88,3.12,3.38,2.75,2.5,1.75,2.88,1.38,2.75
27-3011,3.25,4.0,3.0,3.0,3.75,1.62,1.62,1.0,2.38,3.25,2.12,1.5,1.5,2.12,1.88,3.25,2.88,2.25,2.0,2.25,2.88,1.25,2.12,4.0,1.62,1.0,3.0,3.5,4.62,2.12,2.12,1.38,3.38,1.62,3.25
27-3023,3.25,3.88,3.25,3.38,3.38,1.0,1.0,1.0,2.5,3.25,2.38,1.75,1.62,2.5,2.0,3.0,2.75,1.75,1.5,1.75,3.12,1.5,1.75,4.0,1.0,1.0,3.0,3.5,4.12,2.5,2.25,1.75,3.5,1.0,4.0
27-3031,3.38,4.12,3.38,3.88,3.88,1.0,1.0,1.0,3.0,3.5,2.88,1.88,1.75,2.62,2.0,3.0,3.25,1.0,2.75,1.62,3.75,1.38,1.38,4.0,1.0,1.5,3.12,4.0,4.12,3.12,3.25,1.75,3.88,1.0,4.0
27-3041,3.12,3.88,3.12,3.0,3.88,1.0,1.0,1.0,3.0,3.12,2.88,1.5,1.38,3.0,2.12,3.0,3.0,1.25,2.0,1.88,3.0,1.62,3.25,4.88,1.0,1.0,2.62,3.12,3.75,3.12,2.5,1.62,3.38,1.0,4.25
27-3042,3.25,3.75,2.75,3.0,3.62,1.0,1.0,1.0,2.5,3.12,2.5,1.38,1.62,2.12,1.62,3.0,2.62,1.0,2.5,1.5,2.88,1.38,2.25,4.12,1.0,1.25,2.12,2.75,3.75,2.38,1.88,1.38,3.12,1.12,4.88
27-3043,3.565,3.75,3.06,3.065,3.685,1.0,1.0,1.0,2.5,3.25,2.75,1.37,1.31,2.25,1.5,2.875,2.63,1.0,1.565,1.125,3.065,1.685,1.5,4.1850000000000005,1.0,1.12,2.81,3.25,3.88,2.125,2.19,1.685,3.185,1.0,4.75
27-3091,3.12,4.0,3.0,3.0,3.62,1.0,1.0,1.0,3.0,3.12,3.0,1.25,1.25,2.75,2.0,3.62,2.38,1.0,1.62,2.0,2.88,1.12,2.0,3.88,1.0,1.12,3.12,3.12,4.12,2.12,2.12,1.88,3.0,1.25,3.75
27-3092,2.38,4.0,2.12,2.0,2.5,1.5,1.25,1.0,1.38,2.0,2.0,1.0,1.0,1.5,1.62,3.0,1.62,1.75,1.12,1.88,1.75,1.12,2.12,3.12,1.38,1.0,1.88,2.62,3.0,1.88,1.75,1.0,3.0,1.75,3.38
27-4011,3.0,3.12,3.25,3.12,3.5,2.38,2.75,2.5,2.88,3.0,2.75,1.88,2.0,2.88,2.0,3.75,2.5,3.0,2.12,3.5,2.62,2.0,2.88,3.5,2.25,1.0,3.12,3.0,3.12,3.0,2.88,2.0,3.0,2.75,3.12
